timestamp,op,hi,lo,cl,volume
2021-10-31 18:31:00+00:00,60520.0,60520.5,60501.5,60520.0,4.419
2021-10-31 18:32:00+00:00,60520.0,60536.0,60519.5,60535.5,6.302
2021-10-31 18:33:00+00:00,60535.5,60536.0,60520.0,60520.5,3.762
2021-10-31 18:34:00+00:00,60520.5,60530.5,60520.0,60530.0,6.204
2021-10-31 18:35:00+00:00,60530.0,60558.5,60530.0,60554.5,9.373
2021-10-31 18:36:00+00:00,60554.5,60621.0,60554.5,60621.0,11.396
2021-10-31 18:37:00+00:00,60621.0,60624.5,60620.5,60624.5,10.919
2021-10-31 18:38:00+00:00,60624.5,60710.0,60624.0,60705.5,48.99
2021-10-31 18:39:00+00:00,60705.5,60705.5,60705.0,60705.5,10.769
2021-10-31 18:40:00+00:00,60705.5,60705.5,60651.0,60651.5,9.47
2021-10-31 18:41:00+00:00,60651.5,60705.0,60651.5,60699.5,6.22
2021-10-31 18:42:00+00:00,60699.5,60720.5,60699.0,60720.5,6.039
2021-10-31 18:43:00+00:00,60720.5,60720.5,60687.5,60690.5,5.926
2021-10-31 18:44:00+00:00,60690.5,60720.0,60690.0,60719.5,14.845
2021-10-31 18:45:00+00:00,60719.5,60720.0,60694.5,60695.0,13.592
2021-10-31 18:46:00+00:00,60695.0,60695.0,60651.0,60651.0,13.976
2021-10-31 18:47:00+00:00,60651.0,60730.0,60634.5,60730.0,17.663
2021-10-31 18:48:00+00:00,60730.0,60757.5,60729.5,60757.5,11.313
2021-10-31 18:49:00+00:00,60757.5,60789.5,60757.0,60789.5,10.544
2021-10-31 18:50:00+00:00,60789.5,60789.5,60769.0,60769.5,4.479
2021-10-31 18:51:00+00:00,60769.5,60769.5,60737.5,60738.0,9.769
2021-10-31 18:52:00+00:00,60738.0,60779.5,60737.5,60779.5,10.369
2021-10-31 18:53:00+00:00,60779.5,60820.0,60779.0,60820.0,18.074
2021-10-31 18:54:00+00:00,60820.0,60842.5,60820.0,60842.5,11.101
2021-10-31 18:55:00+00:00,60842.5,60842.5,60735.5,60736.0,18.052
2021-10-31 18:56:00+00:00,60736.0,60766.0,60728.0,60728.5,27.465
2021-10-31 18:57:00+00:00,60728.5,60728.5,60728.0,60728.5,2.564
2021-10-31 18:58:00+00:00,60728.5,60800.0,60728.0,60800.0,3.135
2021-10-31 18:59:00+00:00,60800.0,60800.0,60742.5,60742.5,8.195
2021-10-31 19:00:00+00:00,60742.5,60780.0,60742.5,60779.5,3.283
2021-10-31 19:01:00+00:00,60779.5,60802.0,60779.5,60802.0,3.003
2021-10-31 19:02:00+00:00,60802.0,60802.0,60775.0,60775.0,9.627
2021-10-31 19:03:00+00:00,60775.0,60852.0,60758.5,60851.5,19.36
2021-10-31 19:04:00+00:00,60851.5,60851.5,60851.0,60851.0,5.57
2021-10-31 19:05:00+00:00,60851.0,60851.5,60787.0,60815.5,14.011
2021-10-31 19:06:00+00:00,60815.5,60817.0,60815.5,60817.0,4.351
2021-10-31 19:07:00+00:00,60817.0,60817.0,60791.0,60791.0,8.482
2021-10-31 19:08:00+00:00,60791.0,60791.5,60773.5,60773.5,4.587
2021-10-31 19:09:00+00:00,60773.5,60774.0,60773.5,60774.0,2.367
2021-10-31 19:10:00+00:00,60774.0,60800.0,60773.5,60774.0,18.235
2021-10-31 19:11:00+00:00,60774.0,60774.0,60766.0,60766.5,4.546
2021-10-31 19:12:00+00:00,60766.5,60796.0,60758.5,60796.0,23.677
2021-10-31 19:13:00+00:00,60796.0,60796.0,60795.5,60795.5,0.797
2021-10-31 19:14:00+00:00,60795.5,60796.0,60758.5,60758.5,6.509
2021-10-31 19:15:00+00:00,60758.5,60769.0,60758.5,60769.0,10.49
2021-10-31 19:16:00+00:00,60769.0,60780.5,60769.0,60780.0,0.642
2021-10-31 19:17:00+00:00,60780.0,60780.5,60758.5,60759.0,17.748
2021-10-31 19:18:00+00:00,60759.0,60769.0,60758.5,60768.5,3.686
2021-10-31 19:19:00+00:00,60768.5,60769.0,60762.0,60762.0,2.308
2021-10-31 19:20:00+00:00,60762.0,60762.5,60762.0,60762.0,1.566
2021-10-31 19:21:00+00:00,60762.0,60762.5,60762.0,60762.0,0.504
2021-10-31 19:22:00+00:00,60762.0,60768.5,60762.0,60768.5,2.983
2021-10-31 19:23:00+00:00,60768.5,60768.5,60732.0,60732.5,10.764
2021-10-31 19:24:00+00:00,60732.5,60759.0,60732.0,60759.0,11.464
2021-10-31 19:25:00+00:00,60759.0,60759.0,60758.5,60758.5,2.456
